( tel_0858 " ii wyaasaq kadxapa jillaalooni maqdxalamu guriqci ")
( tel_0859 " ii graamaqloo oka praathamika paatxhashaala oka unnata paatxhashaala unnawi ")
( tel_0860 " idi wikii aqtargata wisxayaq kaadu ")
( tel_0861 " walluuru pashcima goodaawari jillaa aacaqtxa maqdxalaaniki ceqdina graamamu ")
( tel_0862 " ii paarku madhyapradeish loo kuudxaa wistariqciqdi ")
( tel_0863 " bhaarata prabhutwaq itani seiwalanu gurtiqci padmashrii birudu too satkariqciqdi ")
( tel_0864 " diiniki reqdxu mukhya kaaranxaalu unnaayi ")
( tel_0865 " waatxi liqkula koosaq diipaawalxi ayoomaya niwrqtti cuudxaqdxi ")
( tel_0866 " raawu pai hiqduu patrikaloo wyaasamu ")
( tel_0867 " taadxeipalli peirutoo okatxi kaqtxei ekkuwa peijiilunnaqduwalana ii peijii awasaramaiqdi ")
( tel_0868 " eimayinaa saqdeihaaluqtxei tappaka naa carcaapeijiiloo raayaqdxi ")
( tel_0869 " ii liqku lo ii graama paqcaayitii leidu ")
( tel_0870 " itani modatxi sinimaa nii koosaq ")
( tel_0871 " maurya saraina peiru gaaru telugu wikiipiidxiyaaku swaagataq wikiipiidxiyaaloo sabhyulainaqduku abhinaqdanalu ")
( tel_0872 " alaa ceistei ippudxu jarugutunna carcalu uqdxawu kadaa ")
( tel_0873 " aqduwalana ii uuriki aa peiru wacciqdi ")
( tel_0874 " ii graamaq cutxtxuu unna palu graamaalaku kuudxali ")
( tel_0875 " awunu neinei akkineini naagaarjuna wyaasaq raasiqdi ")
( tel_0876 " moyinaabaad aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0877 " reqdxu boordxu paatxhashaalalu mariyu maqciniitxi ceruwu prakkagaa eidxawa taragati warakuu unnata paatxhashaalalu kalawu ")
( tel_0878 " paalakollu peijiiki welxlxi paina unna maarcu paina klik ceisi samaacaaraq ceircawaccu ")
( tel_0879 " ayitei eqta maqdi pillalu unnaaru enni maamidxi paqdxlu unnaayi ")
( tel_0880 " ippatxikei mana telugu wikiiloo caalaa maqdi nirwaahakulu unnaaru ")
( tel_0881 " konni musliq tegala waaru kuudxaa ceppukoodagina saqkhyaloo unnaaru ")
( tel_0882 " la duuraqloo ii praajektxu sthalaq uqdi ")
( tel_0883 " idei peirutoo unna itara praaqtaala koraku waaqkidxi ayoomaya niwrqtti peiji cuudxaqdxi ")
( tel_0884 " ii deiwaalaya praaqganxaqloo oka mahaa maqdxapaq uqdi ")
( tel_0885 " kaani itxuwaqtxi bheidaalu caalaa koddi ")
( tel_0886 " ika ayoomaya niwrqtti peijii tayaaru ceyyadxaq sulabhaq ")
( tel_0887 " ikkadxa prabhutwa saukaryaalu anni wunnawi ")
( tel_0888 " idi oka pratyeika saqstha kuudxaa ")
( tel_0889 " ii uuru pradhaanaqgaa wyawasaayaq miida aadhaarapadxi uqdi ")
( tel_0890 " ii nela ganxaaqkaalu waccaayi cuudxaqdxi ")
( tel_0891 " weimuuri gaaru ceppiqdi baagaanei uqdi ")
( tel_0892 " mari manaq muusanu petxtxiqdi carcaa peijiiloonei kadaa aqdukani ")
( tel_0893 " eimitxi eqduku elaa anna wisxayaalaku praadhaanyata iwwaali ")
( tel_0894 " paqcaayat raaj maqtritwa shaakha websaitxuloo medak jillaa taaluukaala wiwaraalu ")
( tel_0895 " taqjaawuuru daksxinxa bhaarata deishamu naqdali tamilxanaadxu raasxtxramulooni oka patxtxanxamu ")
( tel_0896 " aayana swasthalaq shriikaakulxaq jillaa raajaaq ")
( tel_0897 " ayinaa diini kaapii hakku guriqci saqdeihaq uqdi ")
( tel_0898 " krqsxnxaa maqdxalamulooni ciqtapalli wiiri raajadhaani ")
( tel_0899 " maraatxhii bhaasxaloo wyaasaalu padyaalu raasaadxu ")
( tel_0900 " modatxi peijiiloo raccabaqdxa kanipiqcadxaq leidu ")
( tel_0901 " idi eppudxuu paurnxami naadxu kanipistuqdi ")
( tel_0902 " prapaqca prakhyaata wyawasaaya shaastraweitta aayana ")
( tel_0903 " namaskaaraq maa uuri peiru wikiiloo leidu ")
( tel_0904 " waccei muudxu naalugu nelalu naaku pariiksxalu unnaayi ")
( tel_0905 " diddubaatxu ceisina weqtxanei maarpulu kanipiqcadxaq leidu ")
( tel_0906 " annawaraq shrii satyanaaraayanxa swaamiwaari jayaqti ")
( tel_0907 " marpalli aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0908 " idei peirutoo unna itara praaqtaala koraku wanaparti ayoomaya niwrqtti cuudxaqdxi ")
( tel_0909 " hiqduu mataq caalxukyula paripaalana kaalaqloo raajya mataq ")
( tel_0910 " ii muusalanu cuudxadxaaniki sabhyula peijii muusalu cuudxaqdxi ")
( tel_0911 " eimainaa saqdeihaaluqtxei naa carcaapeijiiloo tappaka wraayaqdxi ")
( tel_0912 " aayana taqdxri aa roojulaloo maqci raqgasthala natxudxu ")
( tel_0913 " kanuka waari kaalaqloo kuudxaa ii praaqtaaniki koqta praamukhyata uqdxi uqdxawaccunu ")
( tel_0914 " urduu kawitaa saahityaqloo ii saaqpradaayaq ekkuwagaa kanabadxutuqdi ")
( tel_0915 " ii graamaaniki railu saukaryaq kuudxaa uqdi ")
( tel_0916 " maa uuru peiru jata ceyyaqdxi ")
( tel_0917 " aa maarpulu weqtxanei kanipistaayi kuudxaa ")
( tel_0918 " weimuuri gaaruu miiru ilaa maarcawaccu ")
( tel_0919 " aacaqtxa maqdxalaqloo walluuru klik ceistei kadxapa walluuru wastunnadi ")
( tel_0920 " gaqdiid aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu mariyu adei peirugala oka graamamu ")
( tel_0921 " wyawasaayaq koraku krqsxnxaa nadi nuqdxi ii graamamu miidugaa oka kaaluwa kaladu ")
( tel_0922 " eqdukaqtxei bhaaratiiya sinimaaloo telugu sinimaa oka bhaagaq ")
( tel_0923 " haidaraabaadu nagaraqlooni pramukha niwaasa praaqtamu ")
( tel_0924 " pani kaakapootei malxlxii ikkadxaku raqdxi ")
( tel_0925 " udaaharanxaku gudxipaatxi weqkatxa calaq ani wraastei gudxipaatxi weqkatxa calaq ani aa wyaasaaniki liqku wastuqdi ")
( tel_0926 " eiluuru patxtxanxaq pradhaanaqgaa jaatiiya rahadaari weqtxa wistariqci uqdi ")
( tel_0927 " aqtxei unna bomma sthaanaqloo adei peirutoo maroo bommanu aploodxu ceyyaqdxi ")
( tel_0928 " ii graamaqloo haiskuulu sthaayi waraku widyaa saukaryaq kaladu ")
( tel_0929 " miryaalaguudxa ii uuriki waanxijya keiqdraq ")
( tel_0930 " kaanii ippudxu alaa ceisinaa kanipiqcadxaq leidu ")
( tel_0931 " paina neinu wraasina reqdxu doosxaalu sari ceishaanu ")
( tel_0932 " ii wyaasaq nelluuru jillaa maqdxalaq guriqci ")
( tel_0933 " neinu telugu sinimaa paatxalu peijiini modalu petxtxaanu ")
( tel_0934 " guudxeq adilaabaadu jillaa bejjuur maqdxalaaniki ceqdina graamamu ")
( tel_0935 " ii graamaq okappudxu bauddha ksxeitraq ")
( tel_0936 " weqkatxagiri caritra kaligina mukhya patxtxanxamu ")
( tel_0937 " waatxi liqkula koosaq einugu ayoomaya niwrqtti cuudxaqdxi ")
( tel_0938 " telugu saahityaq loo ennoo maarpulu waccaayi ")
( tel_0939 " nawala peiru tulasi dalxaq anukoqtxaanu ")
( tel_0940 " iwi oka wargaaniki leidaa saqsthaku ceqdinadi kuudxaa kaawaccu ")
( tel_0941 " mii paata diddubaatxlu anni kuudxaa mii kotta peiru too uqtxaayi ")
( tel_0942 " adei widhaqgaa itara bhaasxalaku kuudxaa liqkulu iwwawaccu ")
( tel_0943 " ii uuriloo pradhaana wrqtti wyawasaayamu ")
( tel_0944 " aaqgla wikiiloo bommalaku taracu alaaqtxi wargaalu muusalu cuushaanu ")
( tel_0945 " iirooju iiyana maranxa waarta iinaadxu loo wacciqdi ")
( tel_0946 " neinu pani ceisei pradeishaqloo ii praaqtaalaku ceqdina waaru caalaamaqdi unnaaru ")
( tel_0947 " tamilxa drawidxa bhaasxa saqskrqti tamilxanaadxu raajakiiyaalaloo ippatxikii pradhaanamaina aqshaalu ")
( tel_0948 " wishwa gaaru miiru aploodx ceisina bomma cuusaanu ")
( tel_0949 " paqcaayat raaj maqtritwa shaakha websaitxuloo guqtxuuru jillaa taaluukaala wiwaraalu ")
( tel_0950 " haidaraabaadu loo musliq janaabhaa ekkuwagaa uqdi ")
( tel_0951 " taaluukaa sthaayiloo reqdxawa pradhaana patxtxanxamu ")
( tel_0952 " einugu iqtxi peiru teluguwaariloo koqdari iqtxi peiru ")
( tel_0953 " naqdyaala patxtxanxaaniki railu saukaryaq mariyu bassu saukaryaq reqdxuu unnaayi ")
( tel_0954 " ii roojulaloo sinimaa wyaapaaraaniki kuudxaa wijayawaadxa oka kuudxali ani ceppawaccu ")
( tel_0955 " iqkaa ii uuri guriqci ceppaalaqtxei bassu saukaryaq leidu ")
( tel_0956 " aaqdhra pradeish raasxtxraqloo muudxawa atipedda nagaramu ")
( tel_0957 " iqduku upayoogapadxei pracaara wyaasaq ikkadxa unnadi ")
( tel_0958 " wijayanagaraq karnxaatxaka anei maroka wyaasaqloo wisxayaq wipulaqgaa unnadi ")
( tel_0959 " khaanaapuur raqgaaredxdxi jillaa maqcaal maqdxalaaniki ceqdina graamamu ")
( tel_0960 " kiqda iccina jaabitaaloo mii sabhyanaamaq raayaqdxi ")
( tel_0961 " wijayawaadxa aaqdhrapradeish ku raajakiiya raajadhaani waqtxidi ")
( tel_0962 " nijaaniki iqgliisxuloo unna wyaasaq walana mana waalxlxaku ekkuwa laabhaq leidu anipistuqdi ")
( tel_0963 " ayitei laksxanxaalu kaaranxaalu eimainaa baadhapadxei striilaqdarikii upakariqcei suutramu jiiwanashaililoo konni maarpulu ceisukoowadxamei ")
( tel_0964 " ii pramaadaq jarigina konni nelala tarwaata diinni guriqci konni muula graqthaalu kuudxaa raayadxaq jarigiqdi ")
( tel_0965 " idei peirutoo unna itara praaqtaala koraku waraqgal ayoomaya niwrqtti cuudxaqdxi ")
( tel_0966 " ii uuru atyaqta suqdaramaina pradeishaq ")
( tel_0967 " telugu urduu hiqdii ekkuwagaa maatxlaadxei bhaasxalu ")
( tel_0968 " wijayanagaraq maqdxalaq aaqdhra pradeish raasxtxramulooni wijayanagaraq jillaaku ceqdina oka maqdxalamu ")
( tel_0969 " naagaarjunasaagar pramukha bauddha caaritraka sthalaq kuudxanu ")
( tel_0970 " ii wargaqloo aa wyaasaalanu cuudxawaccu ")
( tel_0971 " ii koqdxapai nuqdxi daadaapu wijayawaadxa mottaq kanipistuqdi ")
( tel_0972 " alaaqtxi peijiilanu pratyeika peijiilu aqtxaaru ")
( tel_0973 " aa jaabitaa cuudxadxaaniki naa wiiksxanxa jaabitaa nokkitei saripootuqdi ")
( tel_0974 " wishwaamitrudxu caalaa kaalaq raajyaq ceishaadxu ")
( tel_0975 " wijaya saqwatsaraq oka telugu saqwatsaraq peiru ")
( tel_0976 " mii carcaapeijiiloo sahaayaq kaawaali ani ceircaqdxi ")
( tel_0977 " ii wyaasaq aaqdhra pradeish raasxtxramulooni jillaa guriqci ")
( tel_0978 " ilaa raastei ii kriqdi widhaqgaa kanipistuqdi ")
( tel_0979 " taracu raajamaqdxri nuqdxi nidxadawoolu nuqdxi bassu sadupaayaq kaladu ")
( tel_0980 " ii peijii wikii citxkaalu wargaqlooki ceirutuqdi ")
( tel_0981 " diiniki jawaabu awunu kaadu kuudxaanu ani ikkadxa iwwabadxdxaayi ")
( tel_0982 " ikkadxa nuqdxi khammaq waraku bassu saukaryaq kaladu ")
( tel_0983 " prati saqwatsaraq utsawaalu ghanaqgaa jarugutaayi ")
( tel_0984 " prajalaku saqbaqdhiqcina sarwiisulu annii wiitxi dwaaraanei jarugutunnaayi ")
( tel_0985 " parigi raqgaaredxdxi aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0986 " wikaaraabaad aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu mariyu adei peiru kala oka patxtxanxamu ")
( tel_0987 " haidaraabaadu nuqci taaqdxuur welxlxu roodxdxu mariyu railu maargamuloo ii patxtxanxaq unnadi ")
( tel_0988 " dooma aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0989 " naaku wargiikaranxa ceisei widhaanamu baagaa teliyadu ")
( tel_0990 " ghaqtxasaala weqkatxeishwararaawu suprasiddha telugu sinimaa gaayakudxu mariyu saqgiita darshakulu ")
( tel_0991 " wikiipiidxiyaa ku saqbaqdhiqcina saqdeihaaluqtxei sahaaya keiqdraq loo adxagaqdxi ")
( tel_0992 " ceiyawalasina panula guriqci samudaaya paqdiri loo cuudxaqdxi ")
( tel_0993 " wijayawaadxa aaqdhra pradeish raasxtxraqloo muudxawa atipedda nagaramu ")
( tel_0994 " ii nagaramu aaqdhra koostaa praaqtaqloo prasiddha wyaapaara keiqdraq ")
( tel_0995 " wijayawaadxa aani peiru raawadxaq wenuka oka kadha uqdi ")
( tel_0996 " roodxdxu railu maargaala dwaaraa wijayawaadxa nagaraq maqci rawaanxaa saukaryaalu kaligi uqdi ")
( tel_0997 " wijayawaadxa aaqdhra pradeish looni oka waanxijya raajakiiya mariyu saaqskrqtika keiqdramu ")
( tel_0998 " wishaakhapatxnaq bhaarata deishaqlooni aaqdhra pradeish raasxtxraqlooni pramukha nagaramu ")
( tel_0999 " wishaakhapatxnaq aaqdhra pradeish raasxtxramulooni wishaakhapatxnaq jillaaku ceqdina oka maqdxalamu ")
( tel_1000 " ii graamaaniki naalugu waipulaa ceruwulu uqdxatxaq wisheisxaqgaa ceppukoowaccu ") 
